d,density,n_samples,epsilon,delta,k,n_valid,ds_mean,ds_std,ds_ci95_low,ds_ci95_high,dp_mean,dp_std,dp_ci95_low,dp_ci95_high,bic_score_mean,bic_score_std,bic_score_ci95_low,bic_score_ci95_high,found_true_by_k_mean,found_true_by_k_std,found_true_by_k_ci95_low,found_true_by_k_ci95_high,is_true_at_k_mean,is_true_at_k_std,is_true_at_k_ci95_low,is_true_at_k_ci95_high
5,0.4,20,1,1,1,5,1.6,0.8944271909999159,0.8160000000000002,2.384,0.0,0.0,0.0,0.0,-35.22954364930381,21.52616373161683,0.0,-16.361029213018984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.4,20,1,1,2,5,0.6,0.8944271909999157,0.0,1.384,0.6,0.5477225575051662,0.119900010414497,1.080099989585503,-25.716291444720333,17.308979336841468,0.0,-10.54430211274017,0.2,0.447213595499958,0.0,0.5920000000000001,0.2,0.447213595499958,0.0,0.5920000000000001
5,0.4,20,1,1,3,5,1.4,1.140175425099138,0.40059217533581415,2.399407824664186,0.4,0.8944271909999161,0.0,1.1840000000000002,-25.01996564444726,17.363735783922753,0.0,-9.799980170418086,0.2,0.447213595499958,0.0,0.5920000000000001,0.0,0.0,0.0,0.0
5,0.4,20,1,1,4,5,0.8,1.30384048104053,0.0,1.942866571389679,0.6,0.5477225575051662,0.119900010414497,1.080099989585503,-25.20359808983854,17.667148058585546,0.0,-9.71766003103866,0.4,0.5477225575051662,0.0,0.8800999895855031,0.2,0.447213595499958,0.0,0.5920000000000001
5,0.4,20,1,1,5,5,1.2,0.8366600265340756,0.46663515219230745,1.9333648478076926,0.4,0.5477225575051662,0.0,0.8800999895855031,-25.009705289984048,17.814694882533605,0.0,-9.394436737725043,0.6,0.5477225575051662,0.119900010414497,1.080099989585503,0.2,0.44721359549995804,0.0,0.5920000000000001
5,0.4,20,1,1,6,5,1.8,1.0954451150103324,0.8398000208289941,2.760199979171006,0.8,0.8366600265340756,0.06663515219230753,1.5333648478076927,-25.167717206373663,17.69784553227025,0.0,-9.65487162551835,0.6,0.5477225575051662,0.119900010414497,1.080099989585503,0.0,0.0,0.0,0.0
5,0.4,20,1,1,7,5,2.0,1.0,1.1234613528200825,2.8765386471799177,0.4,0.5477225575051662,0.0,0.8800999895855031,-25.363987267100384,17.725776204885605,0.0,-9.826659372255985,0.6,0.5477225575051662,0.119900010414497,1.080099989585503,0.0,0.0,0.0,0.0
5,0.4,20,1,1,8,5,1.4,0.5477225575051661,0.919900010414497,1.8800999895855028,0.8,0.8366600265340756,0.06663515219230753,1.5333648478076927,-25.278006038832032,17.94381996183506,0.0,-9.54955436424513,0.6,0.5477225575051662,0.119900010414497,1.080099989585503,0.0,0.0,0.0,0.0
5,0.4,20,1,1,9,5,1.6,0.8944271909999159,0.8160000000000002,2.384,0.2,0.44721359549995804,0.0,0.5920000000000001,-25.494494671930195,17.907999518415586,0.0,-9.797441000359582,0.6,0.5477225575051662,0.119900010414497,1.080099989585503,0.0,0.0,0.0,0.0
5,0.4,20,1,1,10,5,1.6,0.8944271909999159,0.8160000000000002,2.384,0.4,0.5477225575051662,0.0,0.8800999895855031,-25.58158446831061,17.802085661013443,0.0,-9.977368386024878,0.6,0.5477225575051662,0.119900010414497,1.080099989585503,0.0,0.0,0.0,0.0
