run_id,d,density,n_samples,epsilon,delta,k,ds,dp,bic_score,is_true_at_k,found_true_by_k,graph_seed,noise_seed,frontier_size,status,error_message
3,5,0.4,20,2,1,3,0,1,-44.80365672048574,0,0,323153948,70985653,3,ok,
3,5,0.4,20,2,1,4,0,0,-44.80365672048574,1,1,323153948,70985653,4,ok,
3,5,0.4,20,2,1,5,1,1,-44.82847002077515,0,1,323153948,70985653,5,ok,
3,5,0.4,20,2,1,6,1,1,-44.82847002077515,0,1,323153948,70985653,6,ok,
3,5,0.4,20,2,1,7,2,0,-44.89311548010582,0,1,323153948,70985653,7,ok,
3,5,0.4,20,2,1,8,2,0,-44.96997776269475,0,1,323153948,70985653,8,ok,
3,5,0.4,20,2,1,9,1,1,-43.669273376987555,0,1,323153948,70985653,9,ok,
3,5,0.4,20,2,1,10,0,1,-44.80365672048574,0,1,323153948,70985653,10,ok,
3,5,0.4,20,2,2,1,1,0,-54.96473065561662,0,0,323153948,70985653,1,ok,
3,5,0.4,20,2,2,2,1,1,-43.669273376987555,0,0,323153948,70985653,2,ok,
3,5,0.4,20,2,2,3,1,0,-43.669273376987555,0,0,323153948,70985653,3,ok,
3,5,0.4,20,2,2,4,0,1,-44.80365672048574,0,0,323153948,70985653,4,ok,
3,5,0.4,20,2,2,5,0,1,-44.80365672048574,0,0,323153948,70985653,5,ok,
3,5,0.4,20,2,2,6,0,0,-44.80365672048574,1,1,323153948,70985653,6,ok,
3,5,0.4,20,2,2,7,1,1,-44.82847002077515,0,1,323153948,70985653,7,ok,
3,5,0.4,20,2,2,8,1,0,-44.82847002077515,0,1,323153948,70985653,8,ok,
3,5,0.4,20,2,2,9,1,1,-44.82847002077515,0,1,323153948,70985653,9,ok,
3,5,0.4,20,2,2,10,2,1,-44.89311548010582,0,1,323153948,70985653,10,ok,
4,5,0.4,20,1,1,1,1,0,-61.92954457636162,0,0,752767290,3492969079,1,ok,
4,5,0.4,20,1,1,2,0,0,-43.890059457150315,1,1,752767290,3492969079,2,ok,
4,5,0.4,20,1,1,3,1,0,-43.94411535148228,0,1,752767290,3492969079,3,ok,
4,5,0.4,20,1,1,4,0,1,-43.890059457150315,0,1,752767290,3492969079,4,ok,
4,5,0.4,20,1,1,5,1,1,-43.94411535148228,0,1,752767290,3492969079,5,ok,
4,5,0.4,20,1,1,6,1,1,-43.94411535148228,0,1,752767290,3492969079,6,ok,
4,5,0.4,20,1,1,7,1,0,-44.29161328669382,0,1,752767290,3492969079,7,ok,
4,5,0.4,20,1,1,8,1,0,-44.50136792528461,0,1,752767290,3492969079,8,ok,
4,5,0.4,20,1,1,9,1,0,-44.81758794637382,0,1,752767290,3492969079,9,ok,
4,5,0.4,20,1,1,10,1,0,-44.817587946373834,0,1,752767290,3492969079,10,ok,
4,5,0.4,20,1,2,1,1,0,-61.92954457636162,0,0,752767290,3492969079,1,ok,
4,5,0.4,20,1,2,2,0,1,-43.890059457150315,0,0,752767290,3492969079,2,ok,
4,5,0.4,20,1,2,3,0,0,-43.890059457150315,1,1,752767290,3492969079,3,ok,
4,5,0.4,20,1,2,4,1,1,-43.94411535148228,0,1,752767290,3492969079,4,ok,
4,5,0.4,20,1,2,5,0,2,-43.890059457150315,0,1,752767290,3492969079,5,ok,
4,5,0.4,20,1,2,6,0,1,-43.890059457150315,0,1,752767290,3492969079,6,ok,
4,5,0.4,20,1,2,7,1,1,-43.94411535148228,0,1,752767290,3492969079,7,ok,
4,5,0.4,20,1,2,8,1,0,-43.94411535148228,0,1,752767290,3492969079,8,ok,
4,5,0.4,20,1,2,9,1,0,-44.29161328669382,0,1,752767290,3492969079,9,ok,
4,5,0.4,20,1,2,10,1,1,-44.50136792528461,0,1,752767290,3492969079,10,ok,
4,5,0.4,20,2,1,1,1,0,-61.92954457636162,0,0,752767290,3492969079,1,ok,
4,5,0.4,20,2,1,2,0,0,-43.890059457150315,1,1,752767290,3492969079,2,ok,
4,5,0.4,20,2,1,3,1,0,-43.94411535148228,0,1,752767290,3492969079,3,ok,
4,5,0.4,20,2,1,4,0,1,-43.890059457150315,0,1,752767290,3492969079,4,ok,
4,5,0.4,20,2,1,5,1,1,-43.94411535148228,0,1,752767290,3492969079,5,ok,
4,5,0.4,20,2,1,6,1,1,-43.94411535148228,0,1,752767290,3492969079,6,ok,
4,5,0.4,20,2,1,7,1,0,-44.29161328669382,0,1,752767290,3492969079,7,ok,
4,5,0.4,20,2,1,8,1,0,-44.50136792528461,0,1,752767290,3492969079,8,ok,
4,5,0.4,20,2,1,9,3,1,-44.76630468091652,0,1,752767290,3492969079,9,ok,
4,5,0.4,20,2,1,10,2,1,-44.36475085137303,0,1,752767290,3492969079,10,ok,
4,5,0.4,20,2,2,1,1,0,-61.92954457636162,0,0,752767290,3492969079,1,ok,
4,5,0.4,20,2,2,2,0,1,-43.890059457150315,0,0,752767290,3492969079,2,ok,
4,5,0.4,20,2,2,3,0,0,-43.890059457150315,1,1,752767290,3492969079,3,ok,
4,5,0.4,20,2,2,4,1,1,-43.94411535148228,0,1,752767290,3492969079,4,ok,
4,5,0.4,20,2,2,5,1,3,-43.7216907340468,0,1,752767290,3492969079,5,ok,
4,5,0.4,20,2,2,6,0,2,-43.890059457150315,0,1,752767290,3492969079,6,ok,
4,5,0.4,20,2,2,7,0,1,-43.890059457150315,0,1,752767290,3492969079,7,ok,
4,5,0.4,20,2,2,8,1,1,-43.94411535148228,0,1,752767290,3492969079,8,ok,
4,5,0.4,20,2,2,9,1,0,-43.94411535148228,0,1,752767290,3492969079,9,ok,
4,5,0.4,20,2,2,10,1,0,-44.29161328669382,0,1,752767290,3492969079,10,ok,
0,5,0.4,500,1,1,1,0,0,93.48617909932219,1,1,2789219405,3920255352,1,ok,
0,5,0.4,500,1,1,2,0,1,93.48617909932256,0,1,2789219405,3920255352,2,ok,
0,5,0.4,500,1,1,3,1,1,90.73738133312526,0,1,2789219405,3920255352,3,ok,
0,5,0.4,500,1,1,4,1,0,90.73738133312489,0,1,2789219405,3920255352,4,ok,
0,5,0.4,500,1,1,5,1,1,90.56621294423135,0,1,2789219405,3920255352,5,ok,
0,5,0.4,500,1,1,6,1,0,90.56621294423098,0,1,2789219405,3920255352,6,ok,
0,5,0.4,500,1,1,7,1,1,90.45873561762603,0,1,2789219405,3920255352,7,ok,
0,5,0.4,500,1,1,8,1,0,90.45873561762566,0,1,2789219405,3920255352,8,ok,
0,5,0.4,500,1,1,9,2,1,87.8295841115243,0,1,2789219405,3920255352,9,ok,
0,5,0.4,500,1,1,10,2,0,87.82958411152393,0,1,2789219405,3920255352,10,ok,
0,5,0.4,500,1,2,1,0,0,93.48617909932219,1,1,2789219405,3920255352,1,ok,
0,5,0.4,500,1,2,2,0,1,93.48617909932256,0,1,2789219405,3920255352,2,ok,
0,5,0.4,500,1,2,3,0,3,93.48617909932264,0,1,2789219405,3920255352,3,ok,
0,5,0.4,500,1,2,4,1,4,90.73738133313728,0,1,2789219405,3920255352,4,ok,
0,5,0.4,500,1,2,5,1,2,90.7373813331372,0,1,2789219405,3920255352,5,ok,
0,5,0.4,500,1,2,6,0,3,93.48617909932233,0,1,2789219405,3920255352,6,ok,
0,5,0.4,500,1,2,7,1,3,90.73738133313697,0,1,2789219405,3920255352,7,ok,
0,5,0.4,500,1,2,8,1,3,90.73738133312534,0,1,2789219405,3920255352,8,ok,
0,5,0.4,500,1,2,9,1,1,90.73738133312526,0,1,2789219405,3920255352,9,ok,
0,5,0.4,500,1,2,10,1,0,90.73738133312489,0,1,2789219405,3920255352,10,ok,
0,5,0.4,500,2,1,1,0,0,93.48617909932219,1,1,2789219405,3920255352,1,ok,
0,5,0.4,500,2,1,2,0,1,93.48617909932256,0,1,2789219405,3920255352,2,ok,
0,5,0.4,500,2,1,3,1,1,90.73738133312526,0,1,2789219405,3920255352,3,ok,
0,5,0.4,500,2,1,4,1,0,90.73738133312489,0,1,2789219405,3920255352,4,ok,
0,5,0.4,500,2,1,5,1,1,90.56621294423135,0,1,2789219405,3920255352,5,ok,
0,5,0.4,500,2,1,6,1,0,90.56621294423098,0,1,2789219405,3920255352,6,ok,
0,5,0.4,500,2,1,7,1,1,90.56196245163923,0,1,2789219405,3920255352,7,ok,
0,5,0.4,500,2,1,8,1,0,90.56196245163886,0,1,2789219405,3920255352,8,ok,
0,5,0.4,500,2,1,9,1,2,90.56196245163403,0,1,2789219405,3920255352,9,ok,
0,5,0.4,500,2,1,10,0,3,93.48617909932264,0,1,2789219405,3920255352,10,ok,
0,5,0.4,500,2,2,1,0,0,93.48617909932219,1,1,2789219405,3920255352,1,ok,
0,5,0.4,500,2,2,2,0,1,93.48617909932256,0,1,2789219405,3920255352,2,ok,
0,5,0.4,500,2,2,3,0,3,93.48617909932264,0,1,2789219405,3920255352,3,ok,
0,5,0.4,500,2,2,4,1,4,90.73738133313728,0,1,2789219405,3920255352,4,ok,
0,5,0.4,500,2,2,5,1,2,90.7373813331372,0,1,2789219405,3920255352,5,ok,
