algorithm,d,density,n_samples,n_valid,ds_mean,ds_std,ds_ci95_low,ds_ci95_high,dp_mean,dp_std,dp_ci95_low,dp_ci95_high,runtime_sec_mean,runtime_sec_std
ges,10,0.5,50,50,13.66,3.8630114085849065,12.589227867377938,14.730772132622063,11.26,6.67865928131675,9.40877009531501,13.11122990468499,0.14614539624191822,0.02425918157712677
ges,10,0.5,100,50,13.68,4.39591647243815,12.46151411990126,14.89848588009874,12.86,5.757018786327039,11.264235806893762,14.455764193106237,0.14852720614522696,0.026027825439387215
ges,10,0.5,500,50,11.3,5.53744212666123,9.765099351749438,12.834900648250564,10.3,6.786090215150641,8.418991759720337,12.181008240279665,0.18650515370536597,0.03686761348892163
ges,10,0.5,1000,50,12.52,5.24205910625485,11.066975347765908,13.973024652234091,12.76,7.4191148600168235,10.703526280255446,14.816473719744554,0.2011598524218425,0.04261166574934791
ges,10,0.5,5000,50,9.66,5.501799334614754,8.13497902965238,11.18502097034762,8.76,6.551398043664467,6.944045110692449,10.57595488930755,0.2451008278504014,0.06290742896765707
ges,10,0.5,10000,50,8.82,6.666057795324928,6.972263049024565,10.667736950975435,8.18,7.266613617730598,6.165797467978952,10.194202532021048,0.2503002244280651,0.07693880562173139
ges,10,0.8,20,50,20.4,2.7255405754769875,19.644518696459006,21.15548130354099,19.86,6.854195795277517,17.960113856042945,21.759886143957054,0.1313056043908,0.023006305085081096
ges,10,0.8,50,50,17.84,3.2972468416383203,16.926049804420394,18.753950195579606,16.46,5.711463588829979,14.876863063408601,18.0431369365914,0.156883899490349,0.0265524964933899
ges,10,0.8,100,50,15.94,3.053335412767019,15.093658603163002,16.786341396836995,18.74,6.25906689270429,17.005075171657282,20.474924828342715,0.17957228880375622,0.031187887838310127
ges,10,0.8,500,50,12.24,2.5837798604654654,11.523812761912083,12.956187238087917,18.04,6.433204679549656,16.256806639761127,19.82319336023887,0.259612225452438,0.08076645467097818
ges,10,0.8,1000,50,12.38,2.5224704443971473,11.68080686502226,13.079193134977741,19.2,6.356741560367712,17.438001135074146,20.961998864925853,0.2870748683530837,0.1677143018775385
ges,10,0.8,5000,50,10.44,2.673833905668421,9.698851054105855,11.181148945894144,18.08,6.477086772710744,16.284643144107555,19.87535685589244,0.42338561904616656,0.3526851036445499
ges,10,0.8,10000,50,9.58,2.657987576943066,8.843243432333312,10.316756567666689,17.5,6.014438410005967,15.83288272758033,19.16711727241967,0.49731048258021476,0.635201159451278
pc,4,0.2,20,50,0.18,0.3880879344916036,0.07242751281112814,0.28757248718887185,0.0,0.0,0.0,0.0,0.03222266458906233,0.10337176329572711
pc,4,0.2,50,50,0.22,0.41845195759648035,0.1040110350076353,0.3359889649923647,0.08,0.27404751561786966,0.004037904188997007,0.155962095811003,0.016327834934927524,0.0041419992840362185
pc,4,0.2,100,50,0.04,0.19794866372215741,0.0,0.09486857023834319,0.0,0.0,0.0,0.0,0.018950263340957462,0.006986110778423409
pc,4,0.2,500,50,0.08,0.27404751561786966,0.004037904188997007,0.155962095811003,0.0,0.0,0.0,0.0,0.019303940259851514,0.0038707648933802683
pc,4,0.2,1000,50,0.18,0.3880879344916036,0.07242751281112814,0.28757248718887185,0.0,0.0,0.0,0.0,0.020717283287085594,0.0036681438880663566
pc,4,0.2,5000,50,0.08,0.3404678653660853,0.0,0.1743728774595752,0.02,0.1414213562373095,0.0,0.0592,0.04126496043521911,0.008444126571210814
pc,4,0.2,10000,50,0.08,0.27404751561786966,0.004037904188997007,0.155962095811003,0.02,0.14142135623730948,0.0,0.05919999999999999,0.06439912569709122,0.0034028393753962527
pc,4,0.5,20,50,1.12,0.6272713828600042,0.9461292434018879,1.2938707565981122,0.16,0.5841442371503106,0.0,0.32191652170177076,0.014355921633541584,0.004282562919959913
pc,4,0.5,50,50,0.52,0.6141195788629907,0.34977473748000865,0.6902252625199914,0.74,1.046081122229875,0.45004110636160854,1.0299588936383914,0.013679967820644378,0.004889498851058683
pc,4,0.5,100,50,0.28,0.5728553615932406,0.1212125949579124,0.4387874050420877,0.98,1.332329554133033,0.6106970890989349,1.349302910901065,0.01251442929264158,0.004100163689488085
pc,4,0.5,500,50,0.06,0.23989793748209523,0.0,0.12649631568741232,1.08,1.2751950631097941,0.7265339620274673,1.4334660379725328,0.01408792711328715,0.004541732954437581
pc,4,0.5,1000,50,0.04,0.19794866372215744,0.0,0.09486857023834319,1.04,1.3241863115721677,0.6729542807769038,1.4070457192230963,0.01725144836585969,0.004984773510343626
pc,4,0.5,5000,50,0.08,0.2740475156178697,0.0040379041889969935,0.155962095811003,1.26,1.536096298001754,0.8342158293219439,1.685784170678056,0.03541665404569358,0.004805967800314859
pc,4,0.5,10000,50,0.04,0.19794866372215741,0.0,0.09486857023834319,1.26,1.411469056677894,0.8687607381665281,1.651239261833472,0.06028710527811199,0.005491912574120253
pc,4,0.8,20,50,2.08,0.7782764841072135,1.864272764816308,2.2957272351836924,0.24,0.6565214453186318,0.05802153973615451,0.42197846026384545,0.011550977262668311,0.0026484679449392343
pc,4,0.8,50,50,1.02,0.7951382885757569,0.7995989110734705,1.2404010889265296,0.88,1.2394863979133635,0.5364318990360135,1.2235681009639865,0.011187888816930353,0.00284994427917884
pc,4,0.8,100,50,0.78,0.8640200300021394,0.5405058664601574,1.0194941335398426,1.18,1.380476108346061,0.7973515451488141,1.5626484548511859,0.010915705682709814,0.002631498978753043
pc,4,0.8,500,50,0.32,0.6207303137828695,0.1479423352477432,0.4920576647522568,2.22,1.887553215900718,1.696796941904962,2.7432030580950384,0.011696051037870348,0.0037896844347559177
pc,4,0.8,1000,50,0.22,0.5454823740581938,0.0688,0.3712,1.48,1.8652569993085104,0.962977137836246,1.997022862163754,0.01468591757118702,0.0034063877081410105
pc,4,0.8,5000,50,0.2,0.4040610178208843,0.08800000000000001,0.312,1.72,1.884848285996645,1.1975467102218609,2.242453289778139,0.03306880163494497,0.0031273650323171386
pc,4,0.8,10000,50,0.08,0.27404751561786966,0.004037904188997007,0.155962095811003,1.32,1.7430913191622448,0.8368397367332452,1.803160263266755,0.058520953375846146,0.007660976590281566
pc,6,0.2,20,50,1.06,0.7930823361018291,0.8401687920244263,1.2798312079755738,0.52,0.8628382211738,0.28083344715449865,0.7591665528455014,0.02821539472322911,0.012264866643549872
pc,6,0.2,50,50,0.44,0.61145527311522,0.27051324535527854,0.6094867546447215,0.88,0.9822921964383478,0.6077224945023919,1.152277505497608,0.023598543321713805,0.009047054957273372
pc,6,0.2,100,50,0.28,0.4535573676110727,0.1542803118043956,0.40571968819560444,0.7,0.9948848769417228,0.42423198154970904,0.9757680184502908,0.028367963396012785,0.010274011869170496
pc,6,0.2,500,50,0.08,0.27404751561786966,0.004037904188997007,0.155962095811003,1.2,1.355261854357877,0.8243405797800353,1.5756594202199645,0.030263282894156873,0.0124792162003838
pc,6,0.2,1000,50,0.16,0.3703280399090206,0.05735030443298919,0.2626496955670108,1.54,1.2157134463653307,1.2030214250133993,1.8769785749866008,0.029357523336075247,0.008703472355985249
pc,6,0.2,5000,50,0.18,0.43752550946038726,0.05872411616483679,0.3012758838351632,1.02,1.4497008839968417,0.6181634162996107,1.4218365837003892,0.06158827015664428,0.009673898396389682
pc,6,0.2,10000,50,0.2,0.45175395145262565,0.07478019326001178,0.32521980673998824,1.0,1.3401187885209798,0.6285380234801953,1.3714619765198046,0.0963724737567827,0.008973100662505496
pc,6,0.5,20,50,4.34,1.287459133490521,3.983134535153652,4.696865464846348,0.44,0.9071147352221454,0.18856062360879117,0.6914393763912088,0.024054356645792724,0.008554737868375843
pc,6,0.5,50,50,2.98,1.2204047505242026,2.6417210618439273,3.3182789381560727,1.44,1.5274361605284184,1.016616296959838,1.8633837030401619,0.020170096969231964,0.00623035372240549
pc,6,0.5,100,50,2.26,1.006306643734647,1.981066029318765,2.5389339706812346,2.74,2.0879635621185284,2.1612460280913837,3.3187539719086168,0.01999263484496623,0.006278455681729182
pc,6,0.5,500,50,1.24,0.9595917499283808,0.9740147372503507,1.5059852627496493,4.32,2.5025701074809357,3.62632295698935,5.0136770430106505,0.020582171590067446,0.006059516728130966
pc,6,0.5,1000,50,1.2,1.0301575072754254,0.9144549072388041,1.4855450927611957,3.74,2.1267009998721362,3.1505085581622074,4.329491441837793,0.02458122623153031,0.0047766908106435324
pc,6,0.5,5000,50,0.62,0.7253429871306345,0.41894518160461813,0.8210548183953819,4.62,2.7021533363340478,3.871001308412358,5.368998691587643,0.054802483688108625,0.006968142411865158
pc,6,0.5,10000,50,0.5,0.7354021529276429,0.2961569231001455,0.7038430768998545,4.8,2.6878411031752543,4.0549684570435955,5.545031542956404,0.08881523712538182,0.005177551717559412
pc,6,0.8,20,50,8.88,1.154229135812809,8.560064006401282,9.19993599359872,0.72,1.3708332041023037,0.3400244218374028,1.099975578162597,0.014130078474991023,0.004050503280135368
pc,6,0.8,50,50,7.52,1.1471348514219846,7.202030441708644,7.8379695582913556,1.88,2.1536869194334574,1.2830284428886078,2.476971557111392,0.014796463069505989,0.00472293824442892
pc,6,0.8,100,50,6.54,1.1642638034748107,6.217282538433384,6.862717461566616,3.06,2.7136089381832,2.3078259775823153,3.8121740224176848,0.015038873339071869,0.004796849539378261
pc,6,0.8,500,50,5.14,1.01035455486211,4.85994400559888,5.420055994401119,4.3,2.6127630225959835,3.5757790392428563,5.024220960757144,0.016036598649807273,0.004365972882490621
pc,6,0.8,1000,50,4.16,1.3903457212110217,3.7746158280364903,4.5453841719635095,6.3,3.098715994783409,5.441079747590034,7.158920252409966,0.01804959219880402,0.004682308482677746
pc,6,0.8,5000,50,2.28,1.355864059166248,1.9041736571233994,2.6558263428766002,7.28,2.8359211871262993,6.4939227518875775,8.066077248112423,0.04761997621972114,0.006625683111513482
pc,6,0.8,10000,50,1.94,1.503872552133732,1.5231477959756,2.3568522040244,7.72,2.8929188705936317,6.91812380007884,8.52187619992116,0.08087476827669889,0.005330647547106474
pc,8,0.2,20,50,2.26,1.1394592344348153,1.9441580141906396,2.57584198580936,0.34,0.798212288268514,0.11874684183044981,0.5612531581695502,0.06010472918394953,0.025656329139849037
pc,8,0.2,50,50,1.24,0.9160696881075084,0.9860784373078961,1.4939215626921039,1.28,1.6040764397277942,0.8353726953953458,1.7246273046046543,0.053037778581492605,0.023416828220188788
pc,8,0.2,100,50,0.94,0.8429781995389675,0.7063383642957193,1.1736616357042806,1.44,1.6679450879230202,0.9776692093316732,1.9023307906683267,0.05497943659313023,0.02338820977874718
pc,8,0.2,500,50,0.3,0.5050762722761054,0.15999999999999998,0.44,2.36,1.8818141485800128,1.838387730205663,2.8816122697943367,0.055138096008449794,0.021153827928351618
pc,8,0.2,1000,50,0.46,0.8381222939355789,0.22768435265785475,0.6923156473421452,2.34,1.6976574496424568,1.8694333628485758,2.8105666371514237,0.06396687933243811,0.02639763423233661
pc,8,0.2,5000,50,0.34,0.5928141120356123,0.17568031158744246,0.5043196884125576,2.52,1.4319958955590477,2.1230709887146064,2.9169290112853936,0.10364037472289056,0.024797122881477257
pc,8,0.2,10000,50,0.4,0.6700593942604901,0.2142690117400976,0.5857309882599024,2.36,2.0178792666296657,1.8006724036845667,2.919327596315433,0.15452284179162235,0.025393165133848303
pc,8,0.5,20,50,10.46,1.6928420734712042,9.990768117025283,10.929231882974719,0.82,1.5477435847328305,0.39098736615339635,1.2490126338466037,0.02979002520442009,0.01440632558214189
pc,8,0.5,50,50,9.1,1.6933242273042426,8.630634470801274,9.569365529198725,2.52,2.682064389188877,1.776569680467631,3.263430319532369,0.027351950155571104,0.012136950172326896
pc,8,0.5,100,50,8.24,1.5193983771780948,7.818844256836026,8.661155743163976,4.32,3.1457129881922845,3.4480528456379944,5.191947154362007,0.0310982422856614,0.011442922565639996
pc,8,0.5,500,50,6.28,1.9487306177119923,5.73983943127992,6.82016056872008,7.8,4.444671196029727,6.568,9.032,0.035545705929398534,0.011915023775027756
pc,8,0.5,1000,50,5.84,1.788397983374723,5.344281370130192,6.335718629869808,8.38,4.6242042889693415,7.098235965553722,9.661764034446279,0.04036482526920736,0.013023149277675127
pc,8,0.5,5000,50,3.58,2.1004372722587736,2.997788492040908,4.162211507959093,11.18,3.745418970596764,10.141822828222466,12.218177171777533,0.07809069143608212,0.008523544574124143
pc,8,0.5,10000,50,3.98,2.2900851066976458,3.3452207942914325,4.614779205708568,13.28,4.27637076722488,12.094650498797927,14.465349501202072,0.13041012451983988,0.00902454884118196
pc,8,0.8,20,50,18.26,1.4541987063503463,17.856916683550413,18.66308331644959,0.62,1.3384425917567668,0.24900264151883783,0.9909973584811622,0.018117722845636307,0.006882957599907658
pc,8,0.8,50,50,16.6,1.6536909861128892,16.141620244775144,17.05837975522486,3.22,3.2406222632484063,2.3217453367780383,4.118254663221962,0.021386981746181845,0.007062444902455505
pc,8,0.8,100,50,15.98,1.83492200801838,15.471385568431254,16.48861443156875,3.44,3.4885234581936446,2.473030631302108,4.406969368697892,0.023026148388162256,0.007334704848021855
pc,8,0.8,500,50,13.4,1.8952141659173711,12.874673434899776,13.925326565100224,7.66,4.226302480071821,6.488528719942312,8.83147128005769,0.02584351903758943,0.006204292296116988
pc,8,0.8,1000,50,12.46,2.4843181629360354,11.771382137902306,13.148617862097696,9.02,4.808538324306726,7.687141177768628,10.352858822231372,0.03036267572082579,0.006872605794115678
pc,8,0.8,5000,50,10.36,2.38840737645787,9.697967251565302,11.022032748434697,11.68,3.7712121150004982,10.634673333354591,12.725326666645408,0.06915046520531178,0.009739286916425248
pc,8,0.8,10000,50,8.84,2.427394672886794,8.167160524344773,9.512839475655227,12.4,3.636549160387958,11.392000000000001,13.408,0.1130422928975895,0.00696173530354089
pc,10,0.2,20,50,5.32,1.4061091199273466,4.930246436834762,5.709753563165239,0.5,0.9741558354989898,0.22997777869219727,0.7700222213078027,0.10375775621272623,0.03832980862912942
pc,10,0.2,50,50,3.56,1.5799767500226845,3.1220527885692158,3.9979472114307844,2.2,1.9897697538834458,1.6484639630994185,2.751536036900582,0.10049205912277102,0.03539773994744505
pc,10,0.2,100,50,2.64,1.5486663123277318,2.210731599113096,3.0692684008869042,3.5,3.5699997141713715,2.5104465653639516,4.489553434636048,0.09429941496346146,0.03500763341767811
pc,10,0.2,500,50,1.02,0.9145089013302412,0.7665110653302595,1.2734889346697407,5.62,2.820406686552672,4.838223152044012,6.401776847955988,0.11900999257806688,0.04371413899239708
pc,10,0.2,1000,50,0.64,0.8270922757788645,0.4107417177068624,0.8692582822931376,5.82,3.485772833231959,4.853793065642769,6.7862069343572315,0.11619173241779208,0.049265486282437036
pc,10,0.2,5000,50,0.4,0.6388765649999399,0.22291245103057078,0.5770875489694293,7.38,4.341964193913221,6.1764689285273935,8.583531071472606,0.1716624770592898,0.04657363605683312
pc,10,0.2,10000,50,0.54,0.9940640146922745,0.2644595129568071,0.815540487043193,7.3,3.7156590867542723,6.270071847166027,8.329928152833972,0.2356705588940531,0.03511315321841451
pc,10,0.5,20,50,18.0,2.0203050891044216,17.44,18.56,1.34,2.378560703536524,0.6806966100496677,1.9993033899503323,0.05297364129684865,0.03384336231497273
pc,10,0.5,50,50,16.02,2.084833473504514,15.44211364439018,16.59788635560982,3.78,4.224756966805479,2.6089571143634402,4.951042885636559,0.05126768766436726,0.03281644631547338
pc,10,0.5,100,50,15.26,2.388834571971215,14.597848839010306,15.922151160989694,5.58,4.844900538142119,4.237062086319699,6.922937913680301,0.04700870467815548,0.023326784520851872
pc,10,0.5,500,50,13.6,2.8926366759023696,12.798202020456523,14.401797979543476,10.28,5.3758340596352765,8.78989482250413,11.77010517749587,0.051586747532710434,0.02871209062647673
pc,10,0.5,1000,50,12.5,2.620562332549163,11.77361718081992,13.22638281918008,12.08,5.896522669492311,10.44556730331286,13.71443269668714,0.051522790170274675,0.017567055086361482
pc,10,0.5,5000,50,11.32,2.8886830556359704,10.519297908083162,12.120702091916838,17.08,5.724419585585664,15.493271844328712,18.666728155671283,0.09828572295606136,0.02095480278383645
pc,10,0.5,10000,50,10.6,3.2071349029490928,9.711027559482297,11.488972440517703,18.12,4.914119598521329,16.75787554166295,19.48212445833705,0.15870685528032483,0.023331471258463802
pc,10,0.8,20,50,31.6,1.9378085666072196,31.062866869388976,32.137133130611026,1.32,2.0547605252988803,0.750449440347918,1.889550559652082,0.02208485291339457,0.009512050104175449
pc,10,0.8,50,50,29.98,1.8237660071894068,29.474477854095394,30.485522145904607,3.44,4.314947915120654,2.2439574589505606,4.63604254104944,0.029289608704857528,0.013357608387246976
pc,10,0.8,100,50,28.94,2.0643722176635744,28.367785215150814,29.51221478484919,6.22,5.203177992774204,4.77775264257479,7.662247357425209,0.031379037606529894,0.01306340435258074
pc,10,0.8,500,50,26.28,2.4498229840258303,25.60094371367316,26.95905628632684,11.5,6.937770035193188,9.576948258626409,13.423051741373591,0.03218146468047053,0.00960986208461044
pc,10,0.8,1000,50,25.48,2.0428071921965114,24.91376273524255,26.04623726475745,12.34,6.258414743530571,10.605255938185692,14.074744061814307,0.043865504409186545,0.010314739850921626
pc,10,0.8,5000,50,23.08,2.995506839332836,22.24968786592029,23.910312134079707,17.46,5.942616753379863,15.812790675111389,19.107209324888615,0.08903291034977884,0.009617328038792105
pc,10,0.8,10000,50,21.12,2.4960376763247494,20.428133654525674,21.81186634547433,18.76,5.888626186755866,17.127756096657123,20.39224390334288,0.14426092837471516,0.011714816220084901
