run_id,d,density,n_samples,epsilon,delta,k,ds,dp,bic_score,is_true_at_k,found_true_by_k,graph_seed,noise_seed,frontier_size,status,error_message
5,6,0.4,20,2,2,7,5,9,2.0295624347094345,0,0,2789219405,3920255352,7,ok,
5,6,0.4,20,2,2,8,4,9,2.796286115838329,0,0,2789219405,3920255352,8,ok,
5,6,0.4,20,2,2,9,4,9,2.796286115838322,0,0,2789219405,3920255352,9,ok,
5,6,0.4,20,2,2,10,4,9,2.7962861158383165,0,0,2789219405,3920255352,10,ok,
6,6,0.4,20,2,2,1,1,0,-41.75448810838657,0,0,2163061374,2605480816,1,ok,
6,6,0.4,20,2,2,2,1,2,-40.4353664589687,0,0,2163061374,2605480816,2,ok,
6,6,0.4,20,2,2,3,1,1,-40.435366458968716,0,0,2163061374,2605480816,3,ok,
6,6,0.4,20,2,2,4,1,2,-40.43536645896872,0,0,2163061374,2605480816,4,ok,
6,6,0.4,20,2,2,5,0,2,-40.589075394498096,0,0,2163061374,2605480816,5,ok,
6,6,0.4,20,2,2,6,0,1,-40.58907539449811,0,0,2163061374,2605480816,6,ok,
6,6,0.4,20,2,2,7,0,3,-40.589075394498195,0,0,2163061374,2605480816,7,ok,
6,6,0.4,20,2,2,8,0,2,-40.58907539449822,0,0,2163061374,2605480816,8,ok,
6,6,0.4,20,2,2,9,0,0,-40.589075394498366,1,1,2163061374,2605480816,9,ok,
6,6,0.4,20,2,2,10,0,1,-40.58907539449837,0,1,2163061374,2605480816,10,ok,
7,6,0.4,20,2,2,1,3,0,-39.73648362731093,0,0,4169308740,3133163870,1,ok,
7,6,0.4,20,2,2,2,1,2,-35.7878487372391,0,0,4169308740,3133163870,2,ok,
7,6,0.4,20,2,2,3,3,3,-31.534584489803827,0,0,4169308740,3133163870,3,ok,
7,6,0.4,20,2,2,4,3,2,-31.534584489803827,0,0,4169308740,3133163870,4,ok,
7,6,0.4,20,2,2,5,4,4,-32.64681066605212,0,0,4169308740,3133163870,5,ok,
7,6,0.4,20,2,2,6,4,3,-32.807417973265466,0,0,4169308740,3133163870,6,ok,
7,6,0.4,20,2,2,7,4,4,-32.80741797326547,0,0,4169308740,3133163870,7,ok,
7,6,0.4,20,2,2,8,4,2,-32.80741797326547,0,0,4169308740,3133163870,8,ok,
7,6,0.4,20,2,2,9,4,3,-32.827710685098815,0,0,4169308740,3133163870,9,ok,
7,6,0.4,20,2,2,10,4,2,-32.82771068509882,0,0,4169308740,3133163870,10,ok,
8,6,0.4,20,2,2,1,1,1,-38.442907109779924,0,0,2715582398,2334851558,1,ok,
8,6,0.4,20,2,2,2,1,0,-35.642622115641686,0,0,2715582398,2334851558,2,ok,
8,6,0.4,20,2,2,3,1,1,-35.02027097088293,0,0,2715582398,2334851558,3,ok,
8,6,0.4,20,2,2,4,3,1,-34.94027081737684,0,0,2715582398,2334851558,4,ok,
8,6,0.4,20,2,2,5,2,1,-32.90689994294957,0,0,2715582398,2334851558,5,ok,
8,6,0.4,20,2,2,6,2,2,-32.90689994294958,0,0,2715582398,2334851558,6,ok,
8,6,0.4,20,2,2,7,1,2,-32.96559782587194,0,0,2715582398,2334851558,7,ok,
8,6,0.4,20,2,2,8,1,4,-32.96559782587194,0,0,2715582398,2334851558,8,ok,
8,6,0.4,20,2,2,9,1,3,-32.96559782587194,0,0,2715582398,2334851558,9,ok,
8,6,0.4,20,2,2,10,1,1,-32.96559782587194,0,0,2715582398,2334851558,10,ok,
9,6,0.4,20,2,2,1,4,0,-2.078197754562156,0,0,2404827116,4016105478,1,ok,
9,6,0.4,20,2,2,2,4,1,0.9171140740394748,0,0,2404827116,4016105478,2,ok,
9,6,0.4,20,2,2,3,4,2,0.9171140740394748,0,0,2404827116,4016105478,3,ok,
9,6,0.4,20,2,2,4,4,4,0.9171140740394748,0,0,2404827116,4016105478,4,ok,
9,6,0.4,20,2,2,5,2,6,1.3641920956413678,0,0,2404827116,4016105478,5,ok,
9,6,0.4,20,2,2,6,2,4,0.8889239142921674,0,0,2404827116,4016105478,6,ok,
9,6,0.4,20,2,2,7,2,5,0.8889239142921674,0,0,2404827116,4016105478,7,ok,
9,6,0.4,20,2,2,8,4,4,0.9171140740394748,0,0,2404827116,4016105478,8,ok,
9,6,0.4,20,2,2,9,2,2,0.8889239142921674,0,0,2404827116,4016105478,9,ok,
9,6,0.4,20,2,2,10,2,1,0.8889239142921674,0,0,2404827116,4016105478,10,ok,
10,6,0.4,20,2,2,1,6,0,-61.17155137026027,0,0,1191196491,3504064332,1,ok,
10,6,0.4,20,2,2,2,6,1,-47.04107400065956,0,0,1191196491,3504064332,2,ok,
10,6,0.4,20,2,2,3,4,0,-44.96993357120242,0,0,1191196491,3504064332,3,ok,
10,6,0.4,20,2,2,4,2,0,-41.71878515872603,0,0,1191196491,3504064332,4,ok,
10,6,0.4,20,2,2,5,3,0,-41.762909391884435,0,0,1191196491,3504064332,5,ok,
10,6,0.4,20,2,2,6,3,0,-41.762909391884435,0,0,1191196491,3504064332,6,ok,
10,6,0.4,20,2,2,7,3,0,-41.79371576101091,0,0,1191196491,3504064332,7,ok,
10,6,0.4,20,2,2,8,3,0,-41.82996093114508,0,0,1191196491,3504064332,8,ok,
10,6,0.4,20,2,2,9,4,0,-41.9640379670616,0,0,1191196491,3504064332,9,ok,
10,6,0.4,20,2,2,10,0,0,-42.167561827307324,1,1,1191196491,3504064332,10,ok,
11,6,0.4,20,2,2,1,1,0,-30.195279331152424,0,0,2881392815,11761767,1,ok,
11,6,0.4,20,2,2,2,0,2,-20.9570096030605,0,0,2881392815,11761767,2,ok,
11,6,0.4,20,2,2,3,0,1,-20.9570096030605,0,0,2881392815,11761767,3,ok,
11,6,0.4,20,2,2,4,0,1,-20.957009603060502,0,0,2881392815,11761767,4,ok,
11,6,0.4,20,2,2,5,0,0,-20.957009603060502,1,1,2881392815,11761767,5,ok,
11,6,0.4,20,2,2,6,1,2,-21.49491823388483,0,1,2881392815,11761767,6,ok,
11,6,0.4,20,2,2,7,1,1,-21.49491823388483,0,1,2881392815,11761767,7,ok,
11,6,0.4,20,2,2,8,1,1,-21.494918233884835,0,1,2881392815,11761767,8,ok,
11,6,0.4,20,2,2,9,1,0,-21.494918233884835,0,1,2881392815,11761767,9,ok,
11,6,0.4,20,2,2,10,1,2,-21.534251498622485,0,1,2881392815,11761767,10,ok,
12,6,0.4,20,2,2,1,2,0,-42.916229749787576,0,0,1692857839,3682523326,1,ok,
12,6,0.4,20,2,2,2,0,1,-37.17283386727694,0,0,1692857839,3682523326,2,ok,
12,6,0.4,20,2,2,3,0,0,-37.17283386727694,1,1,1692857839,3682523326,3,ok,
12,6,0.4,20,2,2,4,1,1,-37.468976215466625,0,1,1692857839,3682523326,4,ok,
12,6,0.4,20,2,2,5,1,0,-37.468976215466625,0,1,1692857839,3682523326,5,ok,
12,6,0.4,20,2,2,6,1,1,-38.20949916372579,0,1,1692857839,3682523326,6,ok,
12,6,0.4,20,2,2,7,1,0,-38.20949916372579,0,1,1692857839,3682523326,7,ok,
12,6,0.4,20,2,2,8,1,0,-38.3529702215988,0,1,1692857839,3682523326,8,ok,
12,6,0.4,20,2,2,9,0,2,-37.17283386727694,0,1,1692857839,3682523326,9,ok,
12,6,0.4,20,2,2,10,0,1,-37.17283386727694,0,1,1692857839,3682523326,10,ok,
13,6,0.4,20,2,2,1,4,0,-4.895448575889628,0,0,2380764446,144248946,1,ok,
13,6,0.4,20,2,2,2,2,1,1.6745447947207381,0,0,2380764446,144248946,2,ok,
13,6,0.4,20,2,2,3,4,2,2.2857239083090874,0,0,2380764446,144248946,3,ok,
13,6,0.4,20,2,2,4,4,2,2.285723908309084,0,0,2380764446,144248946,4,ok,
13,6,0.4,20,2,2,5,2,3,1.6745447947207346,0,0,2380764446,144248946,5,ok,
13,6,0.4,20,2,2,6,5,2,1.6366268626443237,0,0,2380764446,144248946,6,ok,
13,6,0.4,20,2,2,7,3,2,1.529074243528454,0,0,2380764446,144248946,7,ok,
13,6,0.4,20,2,2,8,4,3,1.4806780466865277,0,0,2380764446,144248946,8,ok,
13,6,0.4,20,2,2,9,4,4,1.4806780466865241,0,0,2380764446,144248946,9,ok,
13,6,0.4,20,2,2,10,4,5,2.285723908309148,0,0,2380764446,144248946,10,ok,
14,6,0.4,20,2,2,1,0,0,-39.88417352556843,1,1,3285177208,3133846278,1,ok,
14,6,0.4,20,2,2,2,1,1,-38.989450453257525,0,1,3285177208,3133846278,2,ok,
14,6,0.4,20,2,2,3,1,3,-38.989450453257525,0,1,3285177208,3133846278,3,ok,
14,6,0.4,20,2,2,4,2,4,-38.55482505198854,0,1,3285177208,3133846278,4,ok,
14,6,0.4,20,2,2,5,2,5,-37.45448830125108,0,1,3285177208,3133846278,5,ok,
14,6,0.4,20,2,2,6,2,4,-37.45448830125108,0,1,3285177208,3133846278,6,ok,
14,6,0.4,20,2,2,7,2,5,-37.76321815277766,0,1,3285177208,3133846278,7,ok,
14,6,0.4,20,2,2,8,2,4,-37.76321815277766,0,1,3285177208,3133846278,8,ok,
14,6,0.4,20,2,2,9,1,5,-38.349211373561985,0,1,3285177208,3133846278,9,ok,
14,6,0.4,20,2,2,10,1,4,-38.349211373561985,0,1,3285177208,3133846278,10,ok,
15,6,0.4,20,2,2,1,4,0,-38.99054184474669,0,0,3636012965,754435144,1,ok,
15,6,0.4,20,2,2,2,2,0,-15.034008880239451,0,0,3636012965,754435144,2,ok,
15,6,0.4,20,2,2,3,2,1,-15.034008880239453,0,0,3636012965,754435144,3,ok,
15,6,0.4,20,2,2,4,3,0,-15.05861404944974,0,0,3636012965,754435144,4,ok,
15,6,0.4,20,2,2,5,3,1,-15.058614049449742,0,0,3636012965,754435144,5,ok,
15,6,0.4,20,2,2,6,3,0,-15.294543616657936,0,0,3636012965,754435144,6,ok,
15,6,0.4,20,2,2,7,3,1,-15.153624344428131,0,0,3636012965,754435144,7,ok,
15,6,0.4,20,2,2,8,2,2,-14.469943459934466,0,0,3636012965,754435144,8,ok,
15,6,0.4,20,2,2,9,2,1,-14.317244403468916,0,0,3636012965,754435144,9,ok,
15,6,0.4,20,2,2,10,2,2,-14.31724440346892,0,0,3636012965,754435144,10,ok,
16,6,0.4,20,2,2,1,0,0,-40.369858752476645,1,1,383483661,3707325241,1,ok,
16,6,0.4,20,2,2,2,1,1,-40.22212705239994,0,1,383483661,3707325241,2,ok,
16,6,0.4,20,2,2,3,1,3,-40.22212705239994,0,1,383483661,3707325241,3,ok,
16,6,0.4,20,2,2,4,1,0,-40.22212705239995,0,1,383483661,3707325241,4,ok,
16,6,0.4,20,2,2,5,1,2,-40.22212705240007,0,1,383483661,3707325241,5,ok,
16,6,0.4,20,2,2,6,1,1,-40.22212705240007,0,1,383483661,3707325241,6,ok,
16,6,0.4,20,2,2,7,1,4,-40.222127052400076,0,1,383483661,3707325241,7,ok,
16,6,0.4,20,2,2,8,1,5,-40.222127052400104,0,1,383483661,3707325241,8,ok,
16,6,0.4,20,2,2,9,1,6,-40.22212705240011,0,1,383483661,3707325241,9,ok,
16,6,0.4,20,2,2,10,1,3,-40.35367977794649,0,1,383483661,3707325241,10,ok,
17,6,0.4,20,2,2,1,2,0,7.294935129737167,0,0,94927149,2325558232,1,ok,
17,6,0.4,20,2,2,2,2,0,13.64678084018666,0,0,94927149,2325558232,2,ok,
17,6,0.4,20,2,2,3,2,0,15.27110703196078,0,0,94927149,2325558232,3,ok,
