d,density,n_samples,epsilon,delta,k,n_valid,ds_mean,ds_std,ds_ci95_low,ds_ci95_high,dp_mean,dp_std,dp_ci95_low,dp_ci95_high,bic_score_mean,bic_score_std,bic_score_ci95_low,bic_score_ci95_high,found_true_by_k_mean,found_true_by_k_std,found_true_by_k_ci95_low,found_true_by_k_ci95_high,is_true_at_k_mean,is_true_at_k_std,is_true_at_k_ci95_low,is_true_at_k_ci95_high
6,0.4,20,2,2,1,50,2.84,1.7185660847797217,2.363637784873737,3.316362215126263,0.4,1.228903609577518,0.05936529830329973,0.7406347016967003,-28.951304783573995,20.155870258069694,0.0,-23.364382587816642,0.08,0.2740475156178697,0.0040379041889969935,0.155962095811003,0.08,0.2740475156178697,0.0040379041889969935,0.155962095811003
6,0.4,20,2,2,2,50,2.2,1.749635530559413,1.7150257738807144,2.684974226119286,1.16,1.2674898864467905,0.808669728033578,1.511330271966422,-20.771477132251434,19.4600852663273,0.0,-15.377416696570359,0.1,0.30304576336566325,0.016000000000000014,0.184,0.02,0.1414213562373095,0.0,0.0592
6,0.4,20,2,2,3,50,2.18,1.5868078597213555,1.74015930156476,2.6198406984352403,1.46,1.4315682851691152,1.063189516267526,1.856810483732474,-19.252969629377176,19.1761995591251,0.0,-13.937598297084792,0.14,0.3505098327538656,0.04284363119177417,0.23715636880822585,0.04,0.19794866372215741,0.0,0.09486857023834319
6,0.4,20,2,2,4,50,2.36,1.587707884508549,1.9199098274216975,2.8000901725783023,1.62,1.627443218232645,1.1688957548415224,2.071104245158478,-18.99841974391602,18.839296677203844,0.0,-13.776433126087497,0.18,0.3880879344916036,0.07242751281112814,0.28757248718887185,0.04,0.19794866372215741,0.0,0.09486857023834319
6,0.4,20,2,2,5,50,2.52,1.4741306673730779,2.111391825828215,2.928608174171785,1.72,1.5523517379664142,1.2897100512445125,2.1502899487554874,-19.00621376559903,18.790163889208333,0.0,-13.797846061778035,0.22,0.4184519575964803,0.10401103500763531,0.3359889649923647,0.04,0.19794866372215741,0.0,0.09486857023834319
6,0.4,20,2,2,6,50,2.58,1.6173800936536034,2.1316851106643906,3.0283148893356095,1.82,1.7342880677790573,1.3392798735230655,2.300720126476935,-19.112338718749097,18.768101086703354,0.0,-13.910086511775296,0.22,0.4184519575964803,0.10401103500763531,0.3359889649923647,0.0,0.0,0.0,0.0
6,0.4,20,2,2,7,50,2.62,1.627443218232645,2.168895754841522,3.071104245158478,1.94,1.9103370789214245,1.4104815772798835,2.4695184227201166,-19.144664434607822,18.764618263395295,0.0,-13.943377617001712,0.22,0.4184519575964803,0.10401103500763531,0.3359889649923647,0.0,0.0,0.0,0.0
6,0.4,20,2,2,8,50,2.8,1.714285714285714,2.32482424304264,3.27517575695736,2.24,1.9436972973365654,1.7012345965079052,2.778765403492095,-19.131229518721952,18.75760334450552,0.0,-13.931887137428685,0.22,0.4184519575964803,0.10401103500763531,0.3359889649923647,0.0,0.0,0.0,0.0
6,0.4,20,2,2,9,50,2.88,1.721887905522213,2.4027170231403594,3.3572829768596404,2.36,2.067829385453969,1.7868269371298053,2.9331730628701944,-19.046553117275653,18.82564893152509,0.0,-13.828349461545933,0.24,0.4314191105869,0.12041672357724931,0.3595832764227507,0.02,0.14142135623730948,0.0,0.05919999999999999
6,0.4,20,2,2,10,50,2.52,1.581009752257934,2.08176645495809,2.95823354504191,2.06,1.9103370789214245,1.5304815772798837,2.5895184227201167,-19.068861619224688,18.863023441150332,0.0,-13.840298277968753,0.26,0.44308749769345207,0.1371824116830167,0.3828175883169833,0.02,0.14142135623730948,0.0,0.05919999999999999
6,0.4,1000,2,2,1,50,0.12,0.4351870346207948,0.0,0.24062769167981288,0.06,0.23989793748209523,0.0,0.12649631568741232,-855.0129153388151,655.4007147664928,0.0,-673.3451057349034,0.92,0.27404751561786966,0.844037904188997,0.995962095811003,0.92,0.27404751561786966,0.844037904188997,0.995962095811003
6,0.4,1000,2,2,2,50,0.38,0.6023762469230862,0.21302982302219356,0.5469701769778065,0.98,0.5886685079439004,0.8168294144154652,1.1431705855845347,-845.101640645026,641.40074660235,0.0,-667.3144242318167,0.92,0.27404751561786966,0.844037904188997,0.995962095811003,0.0,0.0,0.0,0.0
