run_id,d,density,n_samples,epsilon,delta,k,ds,dp,bic_score,is_true_at_k,found_true_by_k,graph_seed,noise_seed,frontier_size,status,error_message
1,6,0.4,1000,1,2,5,1,3,-571.1652500363105,0,1,2195314464,1158725111,5,ok,
1,6,0.4,1000,1,2,6,1,1,-571.1652500363105,0,1,2195314464,1158725111,6,ok,
1,6,0.4,1000,1,2,7,1,3,-571.3384404089003,0,1,2195314464,1158725111,7,ok,
1,6,0.4,1000,1,2,8,1,1,-571.3384404089003,0,1,2195314464,1158725111,8,ok,
1,6,0.4,1000,1,2,9,1,0,-571.3384404089002,0,1,2195314464,1158725111,9,ok,
1,6,0.4,1000,1,2,10,1,0,-571.6456131910143,0,1,2195314464,1158725111,10,ok,
1,6,0.4,1000,2,1,1,0,0,-568.6490297200253,1,1,2195314464,1158725111,1,ok,
1,6,0.4,1000,2,1,2,0,1,-568.6490297200254,0,1,2195314464,1158725111,2,ok,
1,6,0.4,1000,2,1,3,1,0,-571.1652500363103,0,1,2195314464,1158725111,3,ok,
1,6,0.4,1000,2,1,4,1,1,-571.1652500363105,0,1,2195314464,1158725111,4,ok,
1,6,0.4,1000,2,1,5,1,0,-571.3384404089002,0,1,2195314464,1158725111,5,ok,
1,6,0.4,1000,2,1,6,1,1,-571.3384404089003,0,1,2195314464,1158725111,6,ok,
1,6,0.4,1000,2,1,7,1,0,-571.6111720817775,0,1,2195314464,1158725111,7,ok,
1,6,0.4,1000,2,1,8,1,1,-571.6111720817776,0,1,2195314464,1158725111,8,ok,
1,6,0.4,1000,2,1,9,1,0,-571.8557570648276,0,1,2195314464,1158725111,9,ok,
1,6,0.4,1000,2,1,10,1,1,-571.8557570648277,0,1,2195314464,1158725111,10,ok,
1,6,0.4,1000,2,2,1,0,0,-568.6490297200253,1,1,2195314464,1158725111,1,ok,
1,6,0.4,1000,2,2,2,0,1,-568.6490297200254,0,1,2195314464,1158725111,2,ok,
1,6,0.4,1000,2,2,3,0,3,-568.6490297200254,0,1,2195314464,1158725111,3,ok,
1,6,0.4,1000,2,2,4,1,0,-571.1652500363103,0,1,2195314464,1158725111,4,ok,
1,6,0.4,1000,2,2,5,1,3,-571.1652500363105,0,1,2195314464,1158725111,5,ok,
1,6,0.4,1000,2,2,6,1,1,-571.1652500363105,0,1,2195314464,1158725111,6,ok,
