d,density,n_samples,epsilon,delta,k,n_valid,ds_mean,ds_std,ds_ci95_low,ds_ci95_high,dp_mean,dp_std,dp_ci95_low,dp_ci95_high,bic_score_mean,bic_score_std,bic_score_ci95_low,bic_score_ci95_high,found_true_by_k_mean,found_true_by_k_std,found_true_by_k_ci95_low,found_true_by_k_ci95_high,is_true_at_k_mean,is_true_at_k_std,is_true_at_k_ci95_low,is_true_at_k_ci95_high
6,0.4,1000,2,1,2,50,0.36,0.5627918743883488,0.2040020512955379,0.5159979487044621,0.76,0.6246631745450127,0.5868522018621086,0.9331477981378914,-688.2560963436213,801.7829002966361,0.0,-466.0132150146671,0.94,0.23989793748209523,0.8735036843125876,1.0064963156874123,0.08,0.27404751561786966,0.004037904188997007,0.155962095811003
6,0.4,1000,2,1,3,50,0.78,0.6157789160643516,0.6093147926737645,0.9506852073262355,0.84,0.7655863432556722,0.6277902923992401,1.0522097076007597,-688.9543893415762,801.8801436293194,0.0,-466.6845535359955,0.96,0.19794866372215741,0.9051314297616567,1.014868570238343,0.02,0.1414213562373095,0.0,0.0592
6,0.4,1000,2,1,4,50,0.84,0.6809357307321705,0.6512542450808496,1.0287457549191503,0.72,0.8815570640309436,0.47564484863216,0.9643551513678399,-689.239399746197,801.8576167231606,0.0,-466.9758080804331,0.98,0.1414213562373095,0.9408,1.0191999999999999,0.02,0.14142135623730948,0.0,0.05919999999999999
6,0.4,1000,2,1,5,50,0.9,0.5439837932759934,0.7492153854002339,1.0507846145997661,0.98,0.9365590516047865,0.7203990755024166,1.2396009244975834,-689.6602567903539,801.7304992262273,0.0,-467.43190029707284,0.98,0.1414213562373095,0.9408,1.0191999999999999,0.0,0.0,0.0,0.0
6,0.4,1000,2,1,6,50,0.94,0.5499536158548617,0.7875606350052585,1.0924393649947413,0.86,1.01035455486211,0.5799440055988803,1.1400559944011197,-689.6465078501734,801.7104762655796,0.0,-467.4237014384237,0.98,0.1414213562373095,0.9408,1.0191999999999999,0.0,0.0,0.0,0.0
6,0.4,1000,2,1,7,50,1.08,0.565685424949238,0.9232,1.2368000000000001,0.92,0.8769148144698746,0.6769316145608402,1.16306838543916,-689.9541608671265,801.6229739669704,0.0,-467.75560885511345,1.0,0.0,1.0,1.0,0.02,0.1414213562373095,0.0,0.0592
6,0.4,1000,2,1,8,50,1.04,0.4499433070863892,0.9152820782726075,1.1647179217273924,0.82,1.0038700623291923,0.5417414152267714,1.0982585847732285,-689.9859058836631,801.6733705381371,0.0,-467.77338465481967,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6,0.4,1000,2,1,9,50,1.06,0.5858884758402823,0.8976000000000001,1.2224,1.06,1.0768434597167287,0.761514221444304,1.358485778555696,-689.977350599631,801.6952810658559,0.0,-467.75875608235765,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6,0.4,1000,2,1,10,50,1.1,0.5050762722761054,0.9600000000000001,1.2400000000000002,0.64,0.9847821679779477,0.3670323096042318,0.9129676903957682,-689.9784409592065,801.6387749153574,0.0,-467.77550914775406,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6,0.4,1000,2,2,1,50,0.2,0.5345224838248488,0.05183792658038294,0.3481620734196171,0.14,0.49528388066742046,0.0027143124721298872,0.27728568752787014,-715.5034613569474,812.0315640580195,0.0,-490.41979536763336,0.86,0.3505098327538656,0.7628436311917741,0.9571563688082259,0.86,0.3505098327538656,0.7628436311917741,0.9571563688082259
6,0.4,1000,2,2,2,50,0.26,0.5646020812962715,0.10350028754020027,0.4164997124597998,1.1,0.6144518047887592,0.9296826491516499,1.2703173508483503,-687.7997811480287,801.5723737801382,0.0,-465.61525479222917,0.88,0.32826072265931594,0.7890107698680773,0.9709892301319227,0.02,0.14142135623730948,0.0,0.05919999999999999
6,0.4,1000,2,2,3,50,0.58,0.6417450698633201,0.4021173420481917,0.7578826579518082,1.46,1.2157134463653305,1.1230214250133994,1.7969785749866005,-688.3400872904142,801.6302797563445,0.0,-466.13951021690355,0.92,0.27404751561786966,0.844037904188997,0.995962095811003,0.04,0.19794866372215741,0.0,0.09486857023834319
6,0.4,1000,2,2,4,50,0.74,0.6642473107178668,0.5558800391049358,0.9241199608950642,1.48,1.5285046714394577,1.0563201208459387,1.9036798791540612,-688.69989550699,801.7240133108346,0.0,-466.4733368177334,0.92,0.27404751561786966,0.844037904188997,0.995962095811003,0.0,0.0,0.0,0.0
6,0.4,1000,2,2,5,50,0.82,0.7743331561638659,0.6053657995565478,1.0346342004434521,1.56,1.4165206007132045,1.1673605215977385,1.9526394784022616,-688.9724995491098,801.3905619394519,0.0,-466.83836886440633,0.92,0.27404751561786966,0.844037904188997,0.995962095811003,0.0,0.0,0.0,0.0
6,0.4,1000,2,2,6,50,0.9,0.7071067811865476,0.7040000000000001,1.096,1.38,1.6646382214052595,0.9185858259654347,1.841414174034565,-689.1922650654083,801.4608834418594,0.0,-467.0386422547083,0.96,0.19794866372215741,0.9051314297616567,1.014868570238343,0.04,0.19794866372215741,0.0,0.09486857023834319
6,0.4,1000,2,2,7,50,0.98,0.5886685079439004,0.8168294144154652,1.1431705855845347,1.48,1.4879104647190327,1.0675722608747078,1.8924277391252922,-689.5101444365205,801.29175539043,0.0,-467.40340152990586,0.96,0.19794866372215741,0.9051314297616567,1.014868570238343,0.0,0.0,0.0,0.0
6,0.4,1000,2,2,8,50,0.92,0.4444671196029727,0.7968000000000001,1.0432000000000001,1.26,1.225744255377865,0.9202410266085678,1.5997589733914324,-689.4676916764397,801.4674839937672,0.0,-467.3122392860944,0.96,0.19794866372215741,0.9051314297616567,1.014868570238343,0.0,0.0,0.0,0.0
6,0.4,1000,2,2,9,50,1.02,0.552914356581818,0.8667399595458751,1.173260040454125,1.6,1.4285714285714286,1.2040202025355335,1.9959797974644666,-689.4465607619045,801.5062929583311,0.0,-467.2803510754097,0.96,0.19794866372215741,0.9051314297616567,1.014868570238343,0.0,0.0,0.0,0.0
6,0.4,1000,2,2,10,50,1.04,0.6047431568147636,0.8723737490725274,1.2076262509274727,1.34,1.6364471221745815,0.8864000000000001,1.7936,-689.6244299571298,801.6054437805315,0.0,-467.43073706488974,0.96,0.19794866372215741,0.9051314297616567,1.014868570238343,0.0,0.0,0.0,0.0
