run_id,algorithm,d,density,n_samples,ds,dp,runtime_sec,graph_seed,noise_seed,status,error_message
44,pc,5,0.2,20,2.0,1.0,0.015178364934399724,3267007163,1681990798,ok,
44,ges,5,0.2,20,1.0,0.0,0.015508411917835474,3267007163,1681990798,ok,
44,boss,5,0.2,20,1.0,0.0,0.006656738929450512,3267007163,1681990798,ok,
45,pc,5,0.2,20,1.0,0.0,0.01865264098159969,1409501673,3823699225,ok,
45,ges,5,0.2,20,0.0,0.0,0.014046678086742759,1409501673,3823699225,ok,
45,boss,5,0.2,20,1.0,0.0,0.017286238027736545,1409501673,3823699225,ok,
46,pc,5,0.2,20,0.0,0.0,0.01175304502248764,1133558434,975634434,ok,
46,ges,5,0.2,20,1.0,0.0,0.03533487091772258,1133558434,975634434,ok,
46,boss,5,0.2,20,0.0,0.0,0.010837825015187263,1133558434,975634434,ok,
47,pc,5,0.2,20,1.0,0.0,0.04104776098392904,3067347643,2676568404,ok,
47,ges,5,0.2,20,2.0,0.0,0.04020718298852444,3067347643,2676568404,ok,
47,boss,5,0.2,20,1.0,0.0,0.04054651502519846,3067347643,2676568404,ok,
48,pc,5,0.2,20,0.0,0.0,0.011594852898269892,208505582,360843152,ok,
48,ges,5,0.2,20,2.0,0.0,0.03564690495841205,208505582,360843152,ok,
48,boss,5,0.2,20,0.0,0.0,0.01078995899297297,208505582,360843152,ok,
49,pc,5,0.2,20,2.0,0.0,0.0347771339584142,1619799227,3576179382,ok,
49,ges,5,0.2,20,2.0,0.0,0.036767755867913365,1619799227,3576179382,ok,
49,boss,5,0.2,20,1.0,0.0,0.023098550969734788,1619799227,3576179382,ok,
0,pc,5,0.2,50,1.0,0.0,0.035025272984057665,1721626190,3380561488,ok,
0,ges,5,0.2,50,1.0,1.0,0.02584026916883886,1721626190,3380561488,ok,
0,boss,5,0.2,50,1.0,0.0,0.03237705701030791,1721626190,3380561488,ok,
1,pc,5,0.2,50,0.0,0.0,0.012794808950275183,1359211871,1028083928,ok,
1,ges,5,0.2,50,1.0,0.0,0.02907968102954328,1359211871,1028083928,ok,
1,boss,5,0.2,50,0.0,0.0,0.010831741848960519,1359211871,1028083928,ok,
2,pc,5,0.2,50,0.0,0.0,0.013225944014266133,3400277763,3764471105,ok,
2,ges,5,0.2,50,1.0,0.0,0.027020833222195506,3400277763,3764471105,ok,
2,boss,5,0.2,50,0.0,0.0,0.011469933902844787,3400277763,3764471105,ok,
3,pc,5,0.2,50,0.0,0.0,0.008841816103085876,340589675,251547793,ok,
3,ges,5,0.2,50,2.0,0.0,0.015413102926686406,340589675,251547793,ok,
3,boss,5,0.2,50,2.0,0.0,0.018085052957758307,340589675,251547793,ok,
4,pc,5,0.2,50,0.0,0.0,0.013042597100138664,2883053997,1443611781,ok,
4,ges,5,0.2,50,0.0,0.0,0.013646417995914817,2883053997,1443611781,ok,
4,boss,5,0.2,50,0.0,0.0,0.011167905991896987,2883053997,1443611781,ok,
5,pc,5,0.2,50,1.0,0.0,0.017931421985849738,2463802551,645445394,ok,
5,ges,5,0.2,50,2.0,0.0,0.02686973405070603,2463802551,645445394,ok,
